video	frame	seconds	confidence	text
video_2	26	50	0.30	• 用产態意理
video_2	26	50	0.30	一 用产宣解
video_2	26	50	0.30	一 用产思道
video_2	26	50	0.30	—用广暴鑫真买田
video_2	26	50	0.30	• 用户愿重老入司場
video_2	26	50	0.30	6. 有效客资0-5分表
video_2	26	50	0.30	份数
video_2	26	50	0.30	起次
video_2	27	52	0.30	9 聊天
video_2	27	52	0.30	④ 搜索
video_2	27	52	0.30	Q 图片 巴视频
video_2	27	52	0.30	四 新闻
video_2	27	52	0.30	- 用户愿意停留
video_2	27	52	0.30	- 用户觉得有用
video_2	27	52	0.50	- 用户愿意追问
video_2	27	52	0.50	- 用户暴露真实问题
video_2	27	52	0.30	用户愿意进入承接
video_2	27	52	0.50	6. 有效客资 0-5分表
video_2	27	52	1.00	分数
video_2	27	52	1.00	定义
video_2	27	52	1.00	0分
video_2	27	52	1.00	无效私信
video_2	27	52	1.00	典型话术
video_2	27	52	1.00	如何回复
video_2	27	52	1.00	1分
video_2	27	52	1.00	泛泛好奇
video_2	27	52	0.30	么做的？"
video_2	27	52	0.50	看内容
video_2	27	52	0.50	2分
video_2	27	52	1.00	弱需求
video_2	27	52	1.00	3分
video_2	27	52	0.50	4分
video_2	27	52	1.00	明确问题
video_2	27	52	0.30	明确场景＋结果诉求
video_2	27	52	1.00	当前流程
video_2	27	52	0.50	5分
video_2	27	52	0.30	明确场景 ＋预算/ 时间/
video_2	27	52	1.00	决策意愿
video_2	27	52	0.50	泛"
video_2	27	52	0.50	"我想这周搭一套 AI 内容
video_2	27	52	1.00	流程，预算多少，能不能
video_2	27	52	0.30	做？"
video_2	27	52	1.00	方案
video_2	27	52	1.00	进入需求确认，拆交付边
video_2	27	52	1.00	界、周期、报价
video_2	27	52	1.00	有效客资定义：
video_2	27	52	0.30	有效客资 = 分数 ≥ 3
video_2	27	52	1.00	必须
video_2	27	52	1.00	是否沉淀内容
video_2	27	52	0.50	可作为 FAQ
video_2	27	52	1.00	可沉淀成选题
video_2	27	52	1.00	值得沉淀内容
video_2	27	52	1.00	值得沉淀工作包
video_2	27	52	0.50	可沉淀案例
video_2	27	52	0.30	…巴
video_2	27	52	1.00	是否沉淀服务
video_2	27	52	1.00	暂不服务
video_2	27	52	1.00	可考虑轻咨询
video_2	27	52	1.00	可进入服务候选
video_2	27	52	1.00	可转化服务
video_2	28	54	1.00	聊天
video_2	28	54	0.30	毋 搜索
video_2	28	54	0.30	包图片
video_2	28	54	0.30	视频
video_2	28	54	0.30	目新闻
video_2	28	54	0.30	- 用 息追问
video_2	28	54	0.50	- 用户暴露真实问题
video_2	28	54	0.50	用户愿意进入承接
video_2	28	54	0.50	6.有效额资0-5分表
video_2	28	54	1.00	分数
video_2	28	54	1.00	定义
video_2	28	54	1.00	0分
video_2	28	54	1.00	无效私信
video_2	28	54	1.00	1分
video_2	28	54	1.00	泛泛好奇
video_2	28	54	0.50	2分
video_2	28	54	1.00	弱需求
video_2	28	54	0.50	3分
video_2	28	54	1.00	明确问题
video_2	28	54	1.00	典型话术
video_2	28	54	0.30	“资料发我“软件链接给
video_2	28	54	0.30	我“怎么赚钱”
video_2	28	54	0.30	“这个 AI 叫什么？“你怎
video_2	28	54	0.30	么做的？*
video_2	28	54	0.50	“我也想提高效率，但不
video_2	28	54	0.30	知道从哪开始"
video_2	28	54	1.00	*我每周写汇报很慢，AI
video_2	28	54	0.50	写出来很空”
video_2	28	54	0.50	如何回复
video_2	28	54	0.30	是否进私
video_2	28	54	1.00	给低成本公开回答，引导
video_2	28	54	0.50	看内容
video_2	28	54	0.30	一般
video_2	28	54	0.50	可选
video_2	28	54	0.50	4分
video_2	28	54	0.50	明确场景＋结果诉求
video_2	28	54	0.50	做选品和脚本，但鏽果太
video_2	28	54	0.30	泛"
video_2	28	54	0.30	当軌流程
video_2	28	54	0.50	收業场聚、现有流程、目
video_2	28	54	0.30	标結果，判断是否能销少
video_2	28	54	0.30	方案
video_2	29	56	0.30	- 用二愿意追问
video_2	29	56	0.50	-用户暴露真实问题
video_2	29	56	0.30	-用99 询问 ChatGPT
video_2	29	56	0.30	6. 有效客资0-5分表
video_2	29	56	1.00	分数
video_2	29	56	1.00	定义
video_2	29	56	1.00	0分
video_2	29	56	1.00	无效私信
video_2	29	56	0.50	1分
video_2	29	56	1.00	泛泛好奇
video_2	29	56	1.00	2分
video_2	29	56	1.00	弱需求
video_2	29	56	0.50	3分
video_2	29	56	1.00	明确问题
video_2	29	56	0.50	4分
video_2	29	56	0.50	明确场景＋结果诉求
video_2	29	56	1.00	典型话术
video_2	29	56	0.50	"资料发我"软件链接给
video_2	29	56	0.30	我""怎么赚钱"
video_2	29	56	0.30	“这个AI叫什么？“"你怎
video_2	29	56	0.50	么做的？"
video_2	29	56	1.00	"我也想提高效率，但不
video_2	29	56	1.00	知道从哪开始"
video_2	29	56	1.00	"我每周写汇报很慢，AI
video_2	29	56	0.50	写出来很空"
video_2	29	56	0.50	"我是做电商的，想用AI
video_2	29	56	1.00	做选品和脚本，但结果太
video_2	29	56	1.00	如何回复
video_2	29	56	1.00	简短说明不发资源包，不
video_2	29	56	1.00	做自动赚钱承诺
video_2	29	56	0.50	给低成本公开回答，引
video_2	29	56	0.50	看内容
video_2	29	56	1.00	追问具体场景：你现在
video_2	29	56	1.00	在哪类任务？
video_2	29	56	1.00	让对方描述输入、输
video_2	29	56	1.00	当前流程
video_2	29	56	1.00	收集场景、现有流
video_2	29	56	0.30	标结果，判断是召
video_2	30	58	0.30	S 聯天
video_2	30	58	0.30	搜索 Q图片 巴视频 四新闻
video_2	30	58	0.30	用 愿意追回
video_2	30	58	0.50	- 用户暴露真实问题
video_2	30	58	0.50	- 用户愿意进入承接
video_2	30	58	0.50	6. 有效客资 0-5分表
video_2	30	58	1.00	分数
video_2	30	58	1.00	定义
video_2	30	58	0.50	0分
video_2	30	58	1.00	无效私信
video_2	30	58	1.00	1分
video_2	30	58	1.00	泛泛好奇
video_2	30	58	0.50	2分
video_2	30	58	1.00	弱需求
video_2	30	58	1.00	3分
video_2	30	58	0.50	4分
video_2	30	58	1.00	明确问题
video_2	30	58	0.50	明确场景＋结果诉求
video_2	30	58	0.50	5分
video_2	30	58	0.30	明确场景＋预算/时间/
video_2	30	58	0.50	决策意愿
video_2	30	58	1.00	典型话术
video_2	30	58	0.50	“资料发我""软件链接给
video_2	30	58	0.30	我""怎么赚钱"
video_2	30	58	0.30	“这个AI叫什么？『"你怎
video_2	30	58	0.30	么做的？”
video_2	30	58	0.50	“我也想提高效率，但不
video_2	30	58	0.50	知道从哪开始"
video_2	30	58	0.50	“我每周写汇报很慢，AI
video_2	30	58	0.50	写出来很空"
video_2	30	58	0.30	"我是做电商的，想用 AI
video_2	30	58	1.00	做选品和脚本，但结果太
video_2	30	58	0.50	泛"
video_2	30	58	0.30	"我想这周搭一套 AI 内容
video_2	30	58	1.00	流程，预算多少，能不能
video_2	30	58	0.50	做？"
video_2	30	58	1.00	如何回复
video_2	30	58	1.00	简短说明不发资源包，不
video_2	30	58	1.00	做自动赚钱承诺
video_2	30	58	1.00	给低成本公开回答，引导
video_2	30	58	0.50	看内容
video_2	30	58	1.00	追问具体场景：你现在卡
video_2	30	58	0.50	在哪类任务？
video_2	30	58	1.00	让对方描述输入、输出、
video_2	30	58	1.00	当前流程
video_2	30	58	1.00	收集场景、现有流程、目
video_2	30	58	1.00	标结果，判断是否能做小
video_2	30	58	1.00	方案
video_2	30	58	1.00	进入需求确认，拆交付边
video_2	30	58	1.00	界、周期、报价
video_2	30	58	1.00	有效客资定义：
video_2	30	58	0.30	有效客资 =分数 ≥3
video_2	30	58	0.30	高价值客资 = 分数 ≥ 4
video_2	30	58	0.30	可转化客资 = 分数 =5
video_2	30	58	1.00	是否进私域
video_2	30	58	1.00	一般否
video_2	30	58	1.00	可选
video_2	30	58	1.00	必须
video_2	30	58	1.00	是否沉淀内容
video_2	30	58	0.50	可作为 FAQ
video_2	30	58	1.00	可沉淀成选题
video_2	30	58	1.00	值得沉淀内容
video_2	30	58	1.00	值得沉淀工作包
video_2	30	58	1.00	可沉淀案例
video_2	30	58	1.00	是否沉淀服务
video_2	30	58	1.00	暂不服务
video_2	30	58	1.00	可考虑轻咨询
video_2	30	58	1.00	可进入服务候选
video_2	30	58	1.00	可转化服务
video_2	31	60	0.30	9 聊天
video_2	31	60	0.30	冊 搜索
video_2	31	60	0.30	Q 图片 巴视频
video_2	31	60	0.30	四 新闻
video_2	31	60	1.00	分数
video_2	31	60	1.00	0分
video_2	31	60	1.00	定义
video_2	31	60	1.00	无效私信
video_2	31	60	1.00	1分
video_2	31	60	1.00	泛泛好奇
video_2	31	60	0.50	2分
video_2	31	60	1.00	弱需求
video_2	31	60	1.00	3分
video_2	31	60	1.00	明确问题
video_2	31	60	0.50	4分
video_2	31	60	0.50	明确场景＋结果诉求
video_2	31	60	1.00	5分
video_2	31	60	0.30	明确场景＋预算/时间/
video_2	31	60	0.50	决策意愿
video_2	31	60	1.00	典型话术
video_2	31	60	0.30	“资料发我"“软件链接给
video_2	31	60	0.30	我““怎么赚钱”
video_2	31	60	0.30	“这个 AI 叫什么？““你怎
video_2	31	60	0.30	么做的？"
video_2	31	60	1.00	“我也想提高效率，但不
video_2	31	60	0.50	知道从哪开始"
video_2	31	60	0.50	“我每周写汇报很慢，AI
video_2	31	60	0.50	写出来很空”
video_2	31	60	0.50	“我是做电商的，想用 AI
video_2	31	60	1.00	做选品和脚本，但结果太
video_2	31	60	0.30	泛"
video_2	31	60	0.30	“我想这周搭一套 AI 内容
video_2	31	60	1.00	流程，预算多少，能不能
video_2	31	60	0.30	做？“
video_2	31	60	1.00	如何回复
video_2	31	60	1.00	简短说明不发资源包，不
video_2	31	60	1.00	做自动賺钱承诺
video_2	31	60	1.00	给低成本公开回答，引导
video_2	31	60	0.50	看内容
video_2	31	60	1.00	追问具体场景：你现在卡
video_2	31	60	0.50	在哪类任务？
video_2	31	60	1.00	让对方描述输入、输出、
video_2	31	60	1.00	当前流程
video_2	31	60	1.00	收集场景、现有流程、目
video_2	31	60	1.00	标结果，判断是否能做小
video_2	31	60	1.00	方案
video_2	31	60	1.00	进入需求确认，拆交付边
video_2	31	60	1.00	界、周期、报价
video_2	31	60	1.00	有效客资定义：
video_2	31	60	0.30	有效客资= 分数 ≥3
video_2	31	60	0.30	高价值客资 = 分数 ≥ 4
video_2	31	60	0.30	可转化客资= 分数 =5
video_2	31	60	1.00	无效客资不要算项目进展。
video_2	31	60	1.00	客资数量不重要，4-5分客资的重复类型才重要。
video_2	31	60	1.00	7.目标驱动状态机
video_2	31	60	1.00	是否进私域
video_2	31	60	1.00	一般否
video_2	31	60	1.00	可选
video_2	31	60	1.00	必须
video_2	31	60	1.00	是否沉淀内容
video_2	31	60	1.00	可作为 FAQ
video_2	31	60	1.00	可沉淀成选题
video_2	31	60	1.00	值得沉淀内容
video_2	31	60	1.00	值得沉淀工作包
video_2	31	60	1.00	可沉淀案例
video_2	31	60	0.30	… 巴
video_2	31	60	1.00	是否沉淀服务
video_2	31	60	1.00	暂不服务
video_2	31	60	1.00	可考虑轻咨询
video_2	31	60	1.00	可进入服务候选
video_2	31	60	1.00	可转化服务
video_2	32	62	0.30	9 聊天
video_2	32	62	0.30	④ 搜索
video_2	32	62	0.30	双各资个要算项目进展。
video_2	32	62	1.00	客资数量不重要，4-5分客资的重复类型才重要。
video_2	32	62	0.50	7.目标驱动状态机
video_2	32	62	1.00	content_discovery
video_2	32	62	0.50	• content_validation
video_2	32	62	0.50	• demand_signal_validation
video_2	32	62	0.50	• lead_quality_validation
video_2	32	62	0.50	- offer_validation
video_2	32	62	0.50	• scale_or_reposition
video_2	32	62	0.50	7.1 content_discovery（内容探索）
video_2	32	62	1.00	目标：找到能引发真实反馈的选题。
video_2	32	62	1.00	看什么数据：
video_2	32	62	0.50	• 播放是否过基础门槛；
video_2	32	62	0.30	• 3秒/5秒留存；
video_2	32	62	0.30	• 评论是否出现痛点；
video_2	32	62	0.50	• 收藏是否出现。
video_2	32	62	1.00	过线条件：
video_2	32	62	0.50	• 连续 3-5条里，至少 1-2条播放明显高于账号低位基线；
video_2	32	62	0.50	•或播放不高，但评论/私信里出现明确问题。
video_2	32	62	1.00	失败条件：
video_2	32	62	0.50	• 连续5 条播放低、留存低、互动低；
video_2	32	62	0.50	•没有任何真实问题反馈。
video_2	32	62	1.00	下一状态：
video_2	32	62	0.50	• 有内容认可，进 content_validation；
video_2	32	62	0.50	•没有反馈，重判选题/人群/开头。
video_2	32	62	0.30	Q 图片 巴视频
video_2	32	62	0.30	图新闻
video_2	32	62	0.30	••。
video_2	33	64	0.30	9 聊天
video_2	33	64	0.30	④ 搜索
video_2	33	64	0.30	Q 图片 巴视频 巴新闻
video_2	33	64	0.30	…巴
video_2	33	64	1.00	看什么数据：
video_2	33	64	0.50	• 播放是否过基础门槛；
video_2	33	64	0.50	• 3秒15秒留存；
video_2	33	64	0.50	• 评论是否出现痛点；
video_2	33	64	0.30	• 收臧是否出现。
video_2	33	64	0.50	过线条件：
video_2	33	64	0.50	• 连续3-5条里，至少 1-2条播放明显高于账号低位基线；
video_2	33	64	0.50	• 或播放不高，但评论/私信里出现明确问题。
video_2	33	64	1.00	失败条件：
video_2	33	64	0.50	• 连续5条播放低、留存低、互动低；
video_2	33	64	0.50	• 没有任何真实问题反馈。
video_2	33	64	1.00	下一状态：
video_2	33	64	0.50	• 有内容认可，进 content_validation；
video_2	33	64	0.50	• 没有反馈，重判选题/人群/开头。
video_2	33	64	0.50	7.2 content_validation（内容证）
video_2	33	64	1.00	目标：证明内容有价值，不只是有播放。
video_2	33	64	1.00	看什么数据：
video_2	33	64	0.30	• 收藏率；
video_2	33	64	0.30	• 评论质量；
video_2	33	64	0.30	• 完播率；
video_2	33	64	0.30	• 主页访问；
video_2	33	64	0.50	• 是否有人复述痛点。
video_2	33	64	0.50	过线条件：
video_2	34	66	1.00	看什么数据：
video_2	34	66	0.50	• 播放是否过基础门槛；
video_2	34	66	0.30	•3秒15秒留存；
video_2	34	66	0.30	• 评论是否出现痛点；
video_2	34	66	0.50	• 收藏是否出现。
video_2	34	66	1.00	过线条件：
video_2	34	66	0.50	• 连续3-5条里，至少1-2条播放明显高于账号低位基线；
video_2	34	66	0.50	• 或播放不高，但评论1私信里出现明确问题。
video_2	34	66	0.50	失败条件：
video_2	34	66	0.50	• 连续5条播放低、留存低、互动低；
video_2	34	66	0.50	• 没有任何真实问题反馈。
video_2	34	66	1.00	下一状态：
video_2	34	66	0.30	•有内容认可，进 content_validation；
video_2	34	66	0.30	• 没有反馈，重判选题|人群/开头。
video_2	35	68	0.30	•.
video_2	35	68	1.00	看什么数据：
video_2	35	68	0.50	• 播放是否过基础门槛；
video_2	35	68	0.30	沙15秒留存；
video_2	35	68	0.30	• 公公是否出现痛点；
video_2	35	68	0.50	• 收藏是否出现。
video_2	35	68	1.00	过线条件：
video_2	35	68	0.50	• 连续3-5条里，至少1-2条播放明显高于账号低位基线；
video_2	35	68	0.50	• 或播放不高，但评论/私信里出现明确问题。
video_2	35	68	0.50	失败条件：
video_2	35	68	0.50	• 连续5条播放低、留存低、互动低；
video_2	35	68	0.50	• 没有任何真实问题反馈。
video_2	35	68	1.00	下一状态：
video_2	35	68	0.50	• 有内容认可，进 content_validation；
video_2	35	68	0.30	• 没有反馈，重判选题 |人群|开头。
video_2	36	70	0.50	7.1 content_discovery（内容探索）
video_2	36	70	1.00	目标：找到能引发真实反馈的选题。
video_2	36	70	1.00	看什么
video_2	36	70	0.50	据：
video_2	36	70	0.30	• 播放是否过基础门槛；
video_2	36	70	0.30	• 3秒15秒留存；
video_2	36	70	0.50	•评论是否出现痛点；
video_2	36	70	0.50	• 收藏是否出现。
video_2	36	70	0.50	过线条件：
video_2	36	70	0.50	• 连续3-5条里，至少1-2 条播放明显高于账号低位基线；
video_2	36	70	0.50	•或播放不高，但评论1私信里出现明确问题。
video_2	36	70	1.00	失败条件：
video_2	36	70	0.50	•连续5条播放低、留存低、互动低；
video_2	36	70	0.50	•没有任何真实问题反馈。
video_2	36	70	1.00	下一状态：
video_2	37	72	0.30	有什公数据•
video_2	37	72	0.50	• 播放是否过基础门槛；
video_2	37	72	0.30	3秒15秒留存；
video_2	37	72	0.30	• 评论是否出现痛点；
video_2	37	72	0.50	• 收藏是否出现。
video_2	37	72	1.00	过线条件：
video_2	37	72	0.50	• 连续3-5条里，至少1-2条播放明显高于账号低位基线；
video_2	37	72	0.50	• 或播放不高，但评论/私信里出现明确问题。
video_2	37	72	1.00	失败条件：
video_2	37	72	0.50	• 连续5条播放低、留存低、互动低；
video_2	37	72	0.50	• 没有任何真实问题反馈。
video_2	37	72	1.00	下一状态：
video_2	37	72	0.50	• 有内容认可，进 content_validation；
video_2	37	72	0.50	• 没有反馈，重判选题/ 人群/开头。
video_2	37	72	0.50	7.2 content_validation （内容验证）
video_2	37	72	1.00	目标：证明内容有价值，不只是有播放。
video_2	38	74	0.50	• 播放是否过基础门槛；
video_2	38	74	0.30	• 3秒/5秒留存；
video_2	38	74	0.50	• 评论是否出现痛点；
video_2	38	74	0.50	• 收藏是否出现。
video_2	38	74	1.00	过线条件：
video_2	38	74	0.50	• 连续3-5条里，至少 1-2条播放明显高于账号低位基线；
video_2	38	74	0.50	• 或播放不高，但评论/私信里出现明确问题。
video_2	38	74	1.00	失败条件：
video_2	38	74	0.50	• 连续5条播放低、留存低、互动低；
video_2	38	74	0.50	• 没有任何真实问题反馈。
video_2	38	74	1.00	下一状态：
video_2	38	74	0.50	• 有内容认可，进 content_validation；
video_2	38	74	0.50	• 没有反馈，重判选题/人群/开头。
video_2	38	74	0.50	7.2 content validation（内容验证）
video_2	38	74	1.00	目标：证明内容有价值，不只是有播放。
video_2	38	74	0.30	丢什九粘掘：
video_2	39	76	0.30	S 聊天
video_2	39	76	0.30	# 搜索
video_2	39	76	0.50	7.2 content_validation（内容验证）
video_2	39	76	1.00	目标：证明内容有价值，不只是有播放。
video_2	39	76	1.00	看什么数据：
video_2	39	76	0.30	• 收藏率；
video_2	39	76	0.30	• 评论质量；
video_2	39	76	0.30	• 完播率；
video_2	39	76	0.30	• 主页访问；
video_2	39	76	0.50	•是否有人复述痛点。
video_2	39	76	0.50	过线条件：
video_2	39	76	0.50	• 有人说"这个就是我遇到的问题"；
video_2	39	76	0.50	• 有收藏、追问、复述痛点；
video_2	39	76	0.50	•同类选题不是只火一条。
video_2	39	76	1.00	失败条件：
video_2	39	76	1.00	• 播放可以，但无人收藏、无人追问、无人复述痛点。
video_2	39	76	1.00	下一状态：
video_2	39	76	0.50	• 出现真实问题反馈，进 demand_signal_validation；
video_2	39	76	0.50	• 只有播放没有价值信号，回到内容结构/证据调整。
video_2	39	76	0.50	7.3 demand_signal_validation（需求信号验证）
video_2	39	76	1.00	目标：判断用户是否真的有需求。
video_2	39	76	1.00	看什么数据：
video_2	39	76	0.30	• 有效评论；
video_2	39	76	0.30	• 私信；
video_2	39	76	0.30	• 问工具/流程/模板/服务的人；
video_2	39	76	0.30	Q 图片 巴视频 四新闻
video_2	39	76	0.30	…巴
video_2	40	78	0.30	9 聊天
video_2	40	78	0.30	④ 搜索
video_2	40	78	0.30	Q 图片 巴视频 四新闻
video_2	40	78	0.30	…巴
video_2	40	78	0.50	• 同类选题不是只火一条。
video_2	40	78	1.00	失败条件：
video_2	40	78	0.50	• 播放可以，但无人收藏、无人追问、无人复述痛点。
video_2	40	78	1.00	下一状态：
video_2	40	78	0.50	• 出现真实问题反馈，进demand_signal_validation；
video_2	40	78	0.50	• 只有播放没有价值信号，回到内容结构/证据调整。
video_2	40	78	0.50	7.3 demand_signal_validation（需求信号验证）
video_2	40	78	1.00	目标：判断用户是否真的有需求。
video_2	40	78	1.00	看什么数据：
video_2	40	78	0.30	• 有效评论；
video_2	40	78	0.30	• 私信；
video_2	40	78	0.30	• 问工具/流程/模板/服务的人；
video_2	40	78	0.50	• 是否出现明确场景。
video_2	40	78	1.00	过线条件：
video_2	40	78	0.50	• 至少出现 3 分以上客资；
video_2	40	78	1.00	•或评论区多次出现同类问题。
video_2	40	78	1.00	失败条件：
video_2	40	78	1.00	• 私信只是要工具、要资源、问泛泛问题；
video_2	40	78	0.50	• 没有人暴露具体场景。
video_2	40	78	1.00	下一状态：
video_2	40	78	0.50	• 出现 3-4分客资，进 lead_quality_validation；
video_2	40	78	0.50	•只有弱需求，继续发 3-5条验证。
video_2	40	78	0.50	7.4 lead_quality_validation（客资质量验证）
video_2	41	80	0.30	9 聊天
video_2	41	80	0.30	④ 搜索
video_2	41	80	0.30	Q 图片 巴视频 四新闻
video_2	41	80	0.30	…巴
video_2	41	80	0.50	• 有效评论；
video_2	41	80	0.30	• 私信；
video_2	41	80	0.30	• 问工具/流程/模板/服务的人；
video_2	41	80	0.50	• 是否出现明确场景。
video_2	41	80	1.00	过线条件：
video_2	41	80	0.50	• 至少出现 3分以上客资；
video_2	41	80	1.00	•或评论区多次出现同类问题。
video_2	41	80	0.50	失败条件：
video_2	41	80	1.00	• 私信只是要工具、要资源、问泛泛问题；
video_2	41	80	0.50	• 没有人暴露具体场景。
video_2	41	80	1.00	下一状态：
video_2	41	80	0.50	• 出现3-4分客资，进 lead_quality_validation；
video_2	41	80	0.30	• 只有弱需求，继纹民
video_2	41	80	0.50	-5条验证。
video_2	41	80	0.50	7.4 lead_quality_validation（客资质量验证）
video_2	41	80	1.00	目标：判断来的用户是不是值得承接。
video_2	41	80	1.00	看什么数据：
video_2	41	80	0.30	• 客资评分；
video_2	41	80	0.50	• 是否有明确业务场景；
video_2	41	80	0.30	• 是否有结果诉求；
video_2	41	80	0.50	• 是否愿意提供上下文；
video_2	41	80	0.30	• 是否有预算/时间/ 决策意愿。
video_2	41	80	1.00	过线条件：
video_2	41	80	0.50	• 连续出现 4 分客资；
video_2	41	80	0.50	• 或出现1个 5分客资；
video_2	41	80	0.50	•同类需求重复出现。
video_2	42	82	0.30	9 聊天
video_2	42	82	0.50	• 客资和目标用户不匹配。
video_2	42	82	1.00	下一状态：
video_2	42	82	0.50	• 高质量重复需求，进 offer_validation；
video_2	42	82	0.50	• 低质量客资多，重判人群/承接话术。
video_2	42	82	0.50	7.5 offer_validation（产品 / 服务验证）
video_2	42	82	1.00	目标：判断能不能沉淀成服务、咨询、工作包或产品。
video_2	42	82	1.00	看什么数据：
video_2	42	82	0.50	• 用户是否愿意付费；
video_2	42	82	0.50	• 是否愿意提交真实材料；
video_2	42	82	0.50	• 是否需要定制化方案；
video_2	42	82	0.50	• 是否出现重复需求
video_2	42	82	0.30	• 是否有复购可能。
video_2	42	82	1.00	过线条件：
video_2	42	82	0.50	• 有实际咨询/付费/服务意向；
video_2	42	82	0.50	•同一类需求反复出现；
video_2	42	82	0.50	• 能抽象出流程、模板或工作包。
video_2	42	82	1.00	失败条件：
video_2	42	82	0.50	• 用户只想白嫖；
video_2	42	82	0.50	• 需求每次都不同，不能沉淀；
video_2	42	82	0.50	• 用户不愿意提供材料或付费。
video_2	42	82	1.00	下一状态：
video_2	42	82	0.50	• 过线进入 scale_or_reposition；
video_2	42	82	0.50	• 不过线则回到需求验证。
video_2	42	82	0.50	7.6 scale_or_reposition（放大或重判）
video_2	42	82	0.30	④ 搜索
video_2	42	82	0.30	Q 图片 巴视频 四新闻
video_2	42	82	0.30	•••
video_2	43	84	0.30	9 聊天
video_2	43	84	0.30	④ 搜索
video_2	43	84	0.50	目标：决定继续放大，还是换选题/換人群/換承接方式。
video_2	43	84	1.00	看什么数据：
video_2	43	84	0.50	• 同类内容是否稳定产生需求；
video_2	43	84	0.50	• 客资质量是否稳定；
video_2	43	84	0.50	• 是否出现服务/工作包路径；
video_2	43	84	0.50	• 成本是否可控。
video_2	43	84	0.50	过线条件：
video_2	43	84	0.50	•同方向连续产生3分以上客资；
video_2	43	84	0.50	•有可重复服务线；
video_2	43	84	0.50	• 内容生产成本能承受。
video_2	43	84	0.50	失败条件：
video_2	43	84	0.30	：致据不推定；人
video_2	43	84	0.30	• 客资质量差；
video_2	43	84	0.30	• 无法沉淀服务；
video_2	43	84	0.50	•内容成本过高。
video_2	43	84	1.00	下一状态：
video_2	43	84	0.50	• 放大同方向；
video_2	43	84	0.30	• 或换选题/换人群/换承接方式。
video_2	43	84	0.50	8.0-30天目标
video_2	43	84	0.50	状态：content_discovery + content_validation
video_2	43	84	0.50	真正验证：
video_2	43	84	0.30	關类“真实 Al使用经验”能让目标用户停下来，并产有价值反馈。
video_2	43	84	0.30	Q 图片 巴视频 四新闻
video_2	43	84	0.30	…巴
video_2	44	86	0.30	9 聊天
video_2	44	86	0.30	④ 搜索
video_2	44	86	0.50	状心：content_duscovery + content_valdatzon
video_2	44	86	0.30	Q 图片
video_2	44	86	0.30	巴 视频 四新闻
video_2	44	86	1.00	真正验证：
video_2	44	86	0.50	哪类"真实 AI 使用经验"能让目标用户停下来，并产生有价值反馈。
video_2	44	86	1.00	主指标：
video_2	44	86	0.30	• 3秒/5秒留存；
video_2	44	86	0.30	• 收藏；
video_2	44	86	0.30	• 评论质量；
video_2	44	86	0.50	• 是否出现 2分以上需求信号。
video_2	44	86	0.50	辅助指标：
video_2	44	86	0.30	• 播放量；
video_2	44	86	0.30	• 点赞；
video_2	44	86	0.50	• 主页访问。
video_2	44	86	1.00	阶段工作假设：
video_2	44	86	1.00	合格线
video_2	44	86	0.30	…巴
video_2	44	86	1.00	优秀线
video_2	44	86	1.00	失败线
video_2	44	86	1.00	标准
video_2	44	86	0.50	7-10条视频里，至少 2条出现明确内容认可，比如收藏、有效评论、复
video_2	44	86	1.00	述痛点
video_2	44	86	0.50	至少1条视频出现 3分以上客资，或多条评论追问具体做法
video_2	44	86	1.00	连续7 条无留存、无收藏、无有效评论、无需求信号
video_2	44	86	1.00	默认数字，保守假设：
video_2	44	86	0.50	单条基础播放门檻：1000-3000
video_2	44	86	0.50	铰好播放：3000-8000
video_2	44	86	1.00	小爆观察：8000+
video_2	44	86	0.30	收劳潔分考：~18可观容 >2%值每母
video_2	45	88	0.30	長上 近•
video_2	45	88	0.50	哪类“真实 Al 使用经验“能让目标用户停下来，并产生有价值反馈。
video_2	45	88	0.50	主指标：
video_2	45	88	0.50	•3秒15秒留存；
video_2	45	88	0.30	• 收藏；
video_2	45	88	0.30	• 评论质量；
video_2	45	88	0.50	• 是否出现 2分以上需求信号。
video_2	45	88	0.50	辅助指标：
video_2	45	88	0.30	•播放量；
video_2	45	88	0.30	• 点赞；
video_2	45	88	0.50	• 主页访问。
video_2	45	88	1.00	阶段工作假设：
video_2	45	88	1.00	合格线
video_2	45	88	1.00	优秀线
video_2	45	88	1.00	标准
video_2	45	88	0.50	7-10 条视频里，至少2条出现明确内容认可，比如收藏、
video_2	45	88	1.00	述痛点
video_2	45	88	1.00	至少1条视频出现3分以上客资，或多条评论追问具体
video_2	46	90	0.30	S 聊天
video_2	46	90	0.30	④ 搜索
video_2	46	90	0.30	2 图片 视频 巴新闻
video_2	46	90	0.30	… 巴
video_2	46	90	0.30	• 播放量；
video_2	46	90	0.30	• 点赞；
video_2	46	90	0.50	•主页访问。
video_2	46	90	1.00	阶段工作假设：
video_2	46	90	1.00	合格线
video_2	46	90	1.00	标准
video_2	46	90	1.00	述痛点
video_2	46	90	0.50	7-10 条视频里，至少2条出现明确内容认可，比如收藏、有效评论、复
video_2	46	90	1.00	至少1条视频出现 3分以上客资，或多条评论追问具体做法
video_2	46	90	1.00	连续7条无留存、无收藏、无有效评论、无需求信号
video_2	46	90	1.00	优秀线
video_2	46	90	1.00	失败线
video_2	46	90	0.30	默认数字，保守假设真
video_2	46	90	0.50	单条基础播放门槛：1000-3000
video_2	46	90	0.50	较好播放：3000-8000
